"FilePath","Package","Class","Method Name","Return Type","Parameters","Function Body","Throws","Modifiers","Generics"
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\model\Visit.java","","Visit","getDescription","String","","{\n        return this.description;\n    }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\model\Visit.java","","Visit","setDescription","void","String description","{\n        this.description = description;\n    }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\model\Visit.java","","Visit","getPet","Pet","","{\n        return this.pet;\n    }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\model\Visit.java","","Visit","setPet","void","Pet pet","{\n        this.pet = pet;\n    }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\OwnerRepository.java","","OwnerRepository","findByLastName","Collection<Owner>","String lastName","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\OwnerRepository.java","","OwnerRepository","findById","Owner","int id","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\OwnerRepository.java","","OwnerRepository","save","void","Owner owner","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\OwnerRepository.java","","OwnerRepository","findAll","Collection<Owner>","","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\OwnerRepository.java","","OwnerRepository","delete","void","Owner owner","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\PetRepository.java","","PetRepository","findPetTypes","List<PetType>","","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\PetRepository.java","","PetRepository","findById","Pet","int id","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\PetRepository.java","","PetRepository","save","void","Pet pet","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\PetRepository.java","","PetRepository","findAll","Collection<Pet>","","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\PetRepository.java","","PetRepository","delete","void","Pet pet","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\PetTypeRepository.java","","PetTypeRepository","findById","PetType","int id","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\PetTypeRepository.java","","PetTypeRepository","findByName","PetType","String name","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\PetTypeRepository.java","","PetTypeRepository","findAll","Collection<PetType>","","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\PetTypeRepository.java","","PetTypeRepository","save","void","PetType petType","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\PetTypeRepository.java","","PetTypeRepository","delete","void","PetType petType","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\SpecialtyRepository.java","","SpecialtyRepository","findById","Specialty","int id","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\SpecialtyRepository.java","","SpecialtyRepository","findSpecialtiesByNameIn","List<Specialty>","Set<String> names","","","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\SpecialtyRepository.java","","SpecialtyRepository","findAll","Collection<Specialty>","","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\SpecialtyRepository.java","","SpecialtyRepository","save","void","Specialty specialty","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\SpecialtyRepository.java","","SpecialtyRepository","delete","void","Specialty specialty","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\UserRepository.java","","UserRepository","save","void","User user","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\VetRepository.java","","VetRepository","findAll","Collection<Vet>","","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\VetRepository.java","","VetRepository","findById","Vet","int id","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\VetRepository.java","","VetRepository","save","void","Vet vet","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\VetRepository.java","","VetRepository","delete","void","Vet vet","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\VisitRepository.java","","VisitRepository","save","void","Visit visit","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\VisitRepository.java","","VisitRepository","findByPetId","List<Visit>","Integer petId","","","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\VisitRepository.java","","VisitRepository","findById","Visit","int id","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\VisitRepository.java","","VisitRepository","findAll","Collection<Visit>","","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\VisitRepository.java","","VisitRepository","delete","void","Visit visit","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\jdbc\JdbcOwnerRepositoryImpl.java","","JdbcOwnerRepositoryImpl","findByLastName","Collection<Owner>","String lastName","{\n        Map<String, Object> params = new HashMap<>();\n        params.put(""lastName"", lastName + ""%"");\n        List<Owner> owners = this.namedParameterJdbcTemplate.query(\n            ""SELECT id, first_name, last_name, address, city, telephone FROM owners WHERE last_name like :lastName"",\n            params,\n            BeanPropertyRowMapper.newInstance(Owner.class)\n        );\n        loadOwnersPetsAndVisits(owners);\n        return owners;\n    }","throws DataAccessException","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\jdbc\JdbcOwnerRepositoryImpl.java","","JdbcOwnerRepositoryImpl","findById","Owner","int id","{\n        Owner owner;\n        try {\n            Map<String, Object> params = new HashMap<>();\n            params.put(""id"", id);\n            owner = this.namedParameterJdbcTemplate.queryForObject(\n                ""SELECT id, first_name, last_name, address, city, telephone FROM owners WHERE id= :id"",\n                params,\n                BeanPropertyRowMapper.newInstance(Owner.class)\n            );\n        } catch (EmptyResultDataAccessException ex) {\n            throw new ObjectRetrievalFailureException(Owner.class, id);\n        }\n        loadPetsAndVisits(owner);\n        return owner;\n    }","throws DataAccessException","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\jdbc\JdbcOwnerRepositoryImpl.java","","JdbcOwnerRepositoryImpl","loadPetsAndVisits","void","Owner owner","{\n        Map<String, Object> params = new HashMap<>();\n        params.put(""id"", owner.getId());\n        final List<JdbcPet> pets = this.namedParameterJdbcTemplate.query(\n            ""SELECT pets.id as pets_id, name, birth_date, type_id, owner_id, visits.id as visit_id, visit_date, description, visits.pet_id as visits_pet_id FROM pets LEFT OUTER JOIN visits ON pets.id = visits.pet_id WHERE owner_id=:id ORDER BY pets.id"",\n            params,\n            new JdbcPetVisitExtractor()\n        );\n        Collection<PetType> petTypes = getPetTypes();\n        for (JdbcPet pet : pets) {\n            pet.setType(EntityUtils.getById(petTypes, PetType.class, pet.getTypeId()));\n            owner.addPet(pet);\n        }\n    }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\jdbc\JdbcOwnerRepositoryImpl.java","","JdbcOwnerRepositoryImpl","save","void","Owner owner","{\n        BeanPropertySqlParameterSource parameterSource = new BeanPropertySqlParameterSource(owner);\n        if (owner.isNew()) {\n            Number newKey = this.insertOwner.executeAndReturnKey(parameterSource);\n            owner.setId(newKey.intValue());\n        } else {\n            this.namedParameterJdbcTemplate.update(\n                ""UPDATE owners SET first_name=:firstName, last_name=:lastName, address=:address, "" +\n                    ""city=:city, telephone=:telephone WHERE id=:id"",\n                parameterSource);\n        }\n    }","throws DataAccessException","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\jdbc\JdbcOwnerRepositoryImpl.java","","JdbcOwnerRepositoryImpl","getPetTypes","Collection<PetType>","","{\n        return this.namedParameterJdbcTemplate.query(\n            ""SELECT id, name FROM types ORDER BY name"", new HashMap<String, Object>(),\n            BeanPropertyRowMapper.newInstance(PetType.class));\n    }","throws DataAccessException","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\jdbc\JdbcOwnerRepositoryImpl.java","","JdbcOwnerRepositoryImpl","loadOwnersPetsAndVisits","void","List<Owner> owners","{\n        for (Owner owner : owners) {\n            loadPetsAndVisits(owner);\n        }\n    }","","private",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\jdbc\JdbcOwnerRepositoryImpl.java","","JdbcOwnerRepositoryImpl","findAll","Collection<Owner>","","{\n		List<Owner> owners = this.namedParameterJdbcTemplate.query(\n	            ""SELECT id, first_name, last_name, address, city, telephone FROM owners"",\n	            new HashMap<String, Object>(),\n	            BeanPropertyRowMapper.newInstance(Owner.class));\n		for (Owner owner : owners) {\n            loadPetsAndVisits(owner);\n        }\n	    return owners;\n	}","throws DataAccessException","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\jdbc\JdbcOwnerRepositoryImpl.java","","JdbcOwnerRepositoryImpl","delete","void","Owner owner","{\n		Map<String, Object> owner_params = new HashMap<>();\n		owner_params.put(""id"", owner.getId());\n        List<Pet> pets = owner.getPets();\n        // cascade delete pets\n        for (Pet pet : pets){\n        	Map<String, Object> pet_params = new HashMap<>();\n        	pet_params.put(""id"", pet.getId());\n        	// cascade delete visits\n        	List<Visit> visits = pet.getVisits();\n            for (Visit visit : visits){\n            	Map<String, Object> visit_params = new HashMap<>();\n            	visit_params.put(""id"", visit.getId());\n            	this.namedParameterJdbcTemplate.update(""DELETE FROM visits WHERE id=:id"", visit_params);\n            }\n            this.namedParameterJdbcTemplate.update(""DELETE FROM pets WHERE id=:id"", pet_params);\n        }\n        this.namedParameterJdbcTemplate.update(""DELETE FROM owners WHERE id=:id"", owner_params);\n	}","throws DataAccessException","@Override @Transactional public",""
