FilePath,Package,Class,Method Name,Return Type,Parameters,Function Body,Throws,Modifiers,Generics
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\SettingsController.java,,SettingsController,handleDatabaseExportAction,void,ActionEvent event,"{
        DirectoryChooser directoryChooser = new DirectoryChooser();
        directoryChooser.setTitle(""Select Location to Create Backup"");
        File selectedDirectory = directoryChooser.showDialog(getStage());
        if (selectedDirectory == null) {
            AlertMaker.showErrorMessage(""Export cancelled"", ""No Valid Directory Found"");
        } else {
            DatabaseExporter databaseExporter = new DatabaseExporter(selectedDirectory);
            progressSpinner.visibleProperty().bind(databaseExporter.runningProperty());
            new Thread(databaseExporter).start();
        }
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\SettingsLoader.java,,SettingsLoader,start,void,Stage stage,"{
        Parent root = FXMLLoader.load(getClass().getResource(""/library/assistant/ui/settings/settings.fxml""));

        Scene scene = new Scene(root);

        stage.setScene(scene);
        stage.show();
        stage.setTitle(""Settings"");

        new Thread(() -> {
            DatabaseHandler.getInstance();
        }).start();
    }",throws Exception,@Override public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\SettingsLoader.java,,SettingsLoader,main,void,String[] args,"{
        launch(args);
    }",,public static,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\util\LibraryAssistantUtil.java,,LibraryAssistantUtil,setStageIcon,void,Stage stage,"{
        stage.getIcons().add(new Image(ICON_IMAGE_LOC));
    }",,public static,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\util\LibraryAssistantUtil.java,,LibraryAssistantUtil,loadWindow,Object,"URL loc, String title, Stage parentStage","{
        Object controller = null;
        try {
            FXMLLoader loader = new FXMLLoader(loc);
            Parent parent = loader.load();
            controller = loader.getController();
            Stage stage = null;
            if (parentStage != null) {
                stage = parentStage;
            } else {
                stage = new Stage(StageStyle.DECORATED);
            }
            stage.setTitle(title);
            stage.setScene(new Scene(parent));
            stage.show();
            setStageIcon(stage);
        } catch (IOException ex) {
            Logger.getLogger(MainController.class.getName()).log(Level.SEVERE, null, ex);
        }
        return controller;
    }",,public static,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\util\LibraryAssistantUtil.java,,LibraryAssistantUtil,getFineAmount,Float,int totalDays,"{
        Preferences pref = Preferences.getPreferences();
        Integer fineDays = totalDays - pref.getnDaysWithoutFine();
        Float fine = 0f;
        if (fineDays > 0) {
            fine = fineDays * pref.getFinePerDay();
        }
        return fine;
    }",,public static,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\util\LibraryAssistantUtil.java,,LibraryAssistantUtil,initPDFExprot,void,"StackPane rootPane, Node contentPane, Stage stage, List<List> data","{
        FileChooser fileChooser = new FileChooser();
        fileChooser.setTitle(""Save as PDF"");
        FileChooser.ExtensionFilter extFilter
                = new FileChooser.ExtensionFilter(""PDF files (*.pdf)"", ""*.pdf"");
        fileChooser.getExtensionFilters().add(extFilter);
        File saveLoc = fileChooser.showSaveDialog(stage);
        ListToPDF ltp = new ListToPDF();
        boolean flag = ltp.doPrintToPdf(data, saveLoc, ListToPDF.Orientation.LANDSCAPE);
        JFXButton okayBtn = new JFXButton(""Okay"");
        JFXButton openBtn = new JFXButton(""View File"");
        openBtn.setOnAction((ActionEvent event1) -> {
            try {
                Desktop.getDesktop().open(saveLoc);
            } catch (Exception exp) {
                AlertMaker.showErrorMessage(""Could not load file"", ""Cant load file"");
            }
        });
        if (flag) {
            AlertMaker.showMaterialDialog(rootPane, contentPane, Arrays.asList(okayBtn, openBtn), ""Completed"", ""Member data has been exported."");
        }
    }",,public static,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\util\LibraryAssistantUtil.java,,LibraryAssistantUtil,formatDateTimeString,String,Date date,"{
        return DATE_TIME_FORMAT.format(date);
    }",,public static,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\util\LibraryAssistantUtil.java,,LibraryAssistantUtil,formatDateTimeString,String,Long time,"{
        return DATE_TIME_FORMAT.format(new Date(time));
    }",,public static,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\util\LibraryAssistantUtil.java,,LibraryAssistantUtil,getDateString,String,Date date,"{
        return DATE_FORMAT.format(date);
    }",,public static,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\util\LibraryAssistantUtil.java,,LibraryAssistantUtil,validateEmailAddress,boolean,String emailID,"{
        String regex = ""^[_A-Za-z0-9-\\+]+(\\.[_A-Za-z0-9-]+)*@""
                + ""[A-Za-z0-9-]+(\\.[A-Za-z0-9]+)*(\\.[A-Za-z]{2,})$"";
        Pattern pattern = Pattern.compile(regex);
        return pattern.matcher(emailID).matches();
    }",,public static,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\util\LibraryAssistantUtil.java,,LibraryAssistantUtil,openFileWithDesktop,void,File file,"{
        try {
            Desktop desktop = Desktop.getDesktop();
            desktop.open(file);
        } catch (IOException ex) {
            Logger.getLogger(LibraryAssistantUtil.class.getName()).log(Level.SEVERE, null, ex);
        }
    }",,public static,
